objno_deep2,z_pred
14006178,0.4906281463144323
13034499,0.6868103591833542
11019069,0.7747697742844423
14100805,1.2622447919433553
13100238,0.6742621880462889
14039621,0.40590237794262135
12100559,1.250051101827444
14007400,0.8022600588466902
13059034,0.4423477082436776
12100154,0.3004754047667937
13019398,0.47211782486720466
13033760,1.3563958908494274
12023941,1.345699407440559
11050775,0.7921185902471969
12020615,0.27809580385783156
11040739,0.7876187799853099
14017067,0.7087554086041737
13064937,0.5377002786431168
13035084,1.3369835538101704
12009094,0.3083624181392093
14028799,0.9832188640792279
11031579,1.04265740554199
13055292,0.6292325594950445
13050924,1.1515961958595946
13100756,0.4255462426474604
11014390,0.8190025541508831
13063155,1.3596795340280914
13042393,0.9526826354510147
13018922,1.21700833318761
13062953,0.9568278739981767
13057852,0.45885553311014926
14039955,0.6477380026253456
11051653,0.8146122370164929
11039583,0.24498117637389677
11020631,0.7720725434095321
12024894,0.2703901315446696
12029588,0.6324171144867268
13051092,0.78878198237541
13009933,0.3827466168137947
13003269,1.0045580704122166
13101295,1.466646322653436
12016787,0.349413564412676
14012587,0.6568783818425387
12024580,0.5024405521415024
12016281,0.47109547501501076
11046351,0.8090300406987418
14029107,0.5947817170156896
13056983,1.0546947992306543
13012487,0.759374631016583
14035145,0.400451410703823
13004837,1.0889247691939437
13043436,0.9859595447000542
12016347,0.3206086888560444
12011961,1.04265740554199
14035098,1.1508029274137699
13036478,1.3819395542225221
11037772,0.9526826354510147
13032926,0.7650824263555875
12015392,0.7855434355655804
12008827,0.9832502271879784
13050172,0.6047586043941059
12020308,1.419556979583349
12027772,0.8209756680628832
13010374,1.0796419732062716
12003792,0.6483664395252378
13018943,0.36976054110202666
12024858,0.2834407141573193
14016974,0.4587732347214642
12028140,0.34808245156576184
12012326,0.383198495668925
13063956,0.7167467125325916
11021273,0.9104168373310312
11032910,0.8718828219081058
11026927,0.5094134985510328
13058766,0.37605122920239636
11026386,0.950659477793457
13040203,0.9526826354510147
14100370,0.46232444257414607
12008510,0.29914185410336724
12011295,0.4543028339037584
14012797,0.4911625599862757
12005047,0.9315494628150424
13009902,0.407389372186999
14027189,0.5292372192032917
13026154,0.9526826354510147
13004292,0.36640653478445806
12101094,1.3464616347673597
11007848,0.4708465207095082
11047679,0.5626866142801571
13035903,1.2157374602288762
13010896,0.8794503714250641
14006821,1.0410763378395869
11046473,0.7018443932512013
13064139,0.40911018365351204
13024769,0.762235360327292
11046267,1.3667348929612597
12100759,1.0019101574641938
13042361,0.9108796704304924
12009037,0.47371452090940935
12012215,0.37813574048477255
14100096,0.9526826354510147
11031303,0.864746752825007
13044266,0.7785209846757575
11044182,0.5661013687260261
12011668,1.0639958783938182
13101995,0.6263359994014341
14028429,0.4121150990023178
13049825,0.3156216858093029
13040741,0.39533428334034937
11038273,1.4514784527386673
12020063,0.46127327326093787
11021746,0.7145924872698576
12017388,0.885754969865239
11026382,0.4816994583486624
12008911,1.1880319560560328
13063856,0.8863715008085142
13026542,1.0364118318640043
11051499,0.9424321439451141
12011767,1.2217422529110302
13010099,0.3459501465730487
12003765,0.724217213398585
13041676,0.27048053801383704
11032358,0.4341592979028876
13010254,1.2837790941061504
12025231,0.19134307499646033
13020230,0.7697798839685629
14016225,0.6440109892509766
12007511,0.8451127655471871
12013238,0.6168150497540573
12015531,0.6975446270798478
12012064,0.4233627617238861
14017982,0.4713860942472736
14023644,1.2148578402885917
11039706,0.6907783461935341
13026112,0.3505672179181363
13033731,1.265633780009895
12016719,0.6461176819870188
14023468,0.5802624888611203
12005125,0.7974646141470123
12019377,0.40326126329874584
12016150,0.6923019771656976
12028046,0.6399382855036752
12012559,1.2473837525150064
14012963,1.2434466158031925
11051533,0.7752117469316647
12009269,1.2133895500121064
13051539,0.3149345482624944
12029027,0.5339529997747532
11039432,0.8592635373334149
12027695,0.4663927988488158
12004487,0.44064390723847596
14039135,1.2512282408412407
13027790,0.7782946458376644
13017370,0.42267382907460316
13011979,1.215995162083197
13004693,0.3612354670189456
13025009,1.31433415464033
13033864,0.7762953475447675
13034747,0.8944814538968753
13040814,0.3670366142499091
13033966,1.3011598420977224
12003869,0.981620957714309
13033885,0.6226737124848085
13009982,1.1844067134914662
12019800,1.2494563331713253
11020734,0.48063277200075716
11021075,0.7058728121632467
11046514,0.9526826354510147
14012204,0.9948285983013807
13057879,1.04265740554199
14034224,0.9526826354510147
13028039,0.7517533416164086
12003664,0.7887816799043766
14016307,0.6002266683728493
13049771,0.8479771853262847
11051167,1.3688915634752583
12029472,0.3549134287302569
